id,handle,geo_age_max,geo_age_min,pol_age_max,pol_age_min
29,ALLIE,119.097902097902,-15.9190809190809,809.619,-12.223
223,BADMED,96.8991008991009,-16.5904095904096,251.518,-10.179
241,BBASS,93.948051948052,-16.3296703296703,1181.892,-4.798
249,BECKMAN,116.618381618382,-5.77122877122877,4170.988,-6.691
3062,BECKMNBG,113.224775224775,-30.2347652347652,827.881,-30.793
272,BIGJOHN,3526.27072927073,-32.5404595404595,5326.867,-35.439
275,BILLYS,11359.6743256743,-24.6813186813187,11589.619,-28.32
280,BLANDIN,100.692307692308,-33.4995004995005,1042.786,-29.302
296,BOBLAKE,119.759240759241,-16.3176823176823,1045.595,-8.134
298,BOGD,9509.93206793207,-14.1158841158841,10772.584,-11.76
305,BOSSUOT,122.038961038961,-16.5134865134865,523.526,-13.846
325,BURNTSDE,98.983016983017,-26.5334665334665,904.189,-26.464
334,CAMPBELL,116.779220779221,-16.0939060939061,668.184,-12.292
352,CEDARBLK,8759.99200799201,-12.1458541458541,15746.984,-15.993
382,CINDY,99.954045954046,-16.3216783216783,872.818,-8.976
515,MNGRCL,109.027972027972,-16,290.359,-12.16
521,CRAZY,100.20979020979,-16.5064935064935,724.173,-12.539
545,DALTON,104.61038961039,-16.1248751248751,490.31,-11.786
717,DOGFISH,237.91008991009,-28.3476523476523,695.863,-24.335
781,EASTTWIN,113.086913086913,-16.024975024975,639.38,-10.184
786,EGGERT,117.87012987013,-15.991008991009,1081.439,-12.48
817,FAITH,104.683316683317,-16.4655344655345,1642.331,-12.569
822,FARQUAR,118.280719280719,-16.004995004995,791.242,-12.219
824,FAWNLAKE,114.434565434565,-16.1218781218781,1490.487,-10.866
846,FOXPOND,98.0819180819181,-16.7842157842158,409.129,-13.564
850,FRENCH,3761.43856143856,7.71728271728272,3831.387,3.87
869,GEORGE,118.101898101898,-15.7482517482517,544.921,-12.007
15245,MNBELG,95.1453546453546,-14.2487512487512,550.308,-10.042
967,GOLDSMTH,109.516483516484,-16.4805194805195,888.858,-9.352
990,GRICE,109.191808191808,-16.0519480519481,727.67,-11.726
1032,HEMOPOND,101.516483516484,-15.997002997003,265.631,-13.367
1109,HORSE,117.797202797203,-16.0969030969031,489.949,-12.542
1110,HORSHOHA,14529.6748251748,8922.44105894106,15610.235,8996.661
1111,HOSTAGE,3718.45354645355,-31.1558441558442,4741.613,-32.507
1134,HUGLAKE,94.0939060939061,-20.972027972028,596.859,-9.02
1153,IRVIN,8287.55094905095,-33.3226773226773,14122.81,-33.456
3138,JACOBSN2,7998.60714285714,-7.11988011988012,9342.968,22.56
15274,MNSHBL,123.61038961039,-14.0589410589411,1881.085,-6.59
1446,KEGAN,119.643356643357,-16.1748251748252,601.25,-10.624
1520,KIRCHNR1,13556.9190809191,-9.62737262737263,13628.348,237.702
1548,KOTIRANT,16098.5414585415,148.062937062937,17779.629,174.416
1552,KRYZ,103.668331668332,-16.1158841158841,707.477,-11.695
1564,KYLENLK,19112.3186813187,9314.7967032967,19278.696,9244.426
1584,LAKEANN,120.008991008991,-16.1068931068931,370.771,-13.335
3468,LAKEANNF,8212.92007992008,-30.4875124875125,11477.584,1125.32
1588,LAKECARL,146.486513486513,1.70529470529471,13107.696,4.196
1629,LEWISLK,116.538461538462,-16.2587412587413,579.136,-12.72
1633,LILYLAKE,13537.998001998,-40.024975024975,15095.558,-43.474
1639,LITTBASS,12550.6448551449,-5.19380619380619,12409.524,11.348
1649,LKCLDSA,10746.2387612388,8134.12787212787,2293.046,2245.057
3482,LKCLDSH,10215.7783216783,691.478421578422,10736.754,376.867
1708,MARTINPD,102.695304695305,-5.21478521478521,2720,-2.09
1720,MCCRANEY,102.732267732268,-16.0749250749251,450.284,-11.362
1757,MINNIEN,177.866133866134,-6.73026973026973,1166.934,-2.349
3492,MINNIEO,8957.33966033966,-8.73626373626374,11315.432,-6.741
1777,MUDLKMN1,113.493506493506,-15.7802197802198,498.978,-11.805
1778,MUDLKMN2,3000.40559440559,-31.8351648351648,3893.905,-33.817
1781,MURPHY,115.778221778222,-16.4355644355644,414.294,-14.532
1786,MYRTLE,12963.8071928072,-6.62437562437562,12724.546,20.067
1794,NELSONPD,8061.97302697303,6333.01098901099,8799.575,6210.279
1830,ONAMIA,120.757242757243,-16.3796203796204,1489.163,-10.389
1831,ONDRISPD,859.544455544456,-20.6533466533467,1234.103,-23.135
3541,PGONIABG,114.959040959041,-24.6633366633367,317.823,-25.468
3558,POGONIA,13001.6068931069,-25.2777222777223,12891.802,-28.531
3788,THRDBGW,116.473526473526,7.93806193806194,1282.711,6.076
1884,PENNINGT,119.406593406593,-16.2727272727273,965.456,-13.343
1891,PETERSL,3130.20679320679,-31.6543456543457,3663.373,-33.809
1955,PLEASAMN,120.652347652348,-16.7032967032967,2395.195,-13.016
1966,PORTAGE,10964.6123876124,-7.77822177822178,12222.683,-3.846
2051,REICHOW,100.496503496503,-16.3286713286713,694.395,-10.996
2053,REIDEL,13496.2447552448,-36.8171828171828,13444.359,-33.111
2062,RHOLL,99.2397602397602,-16.3096903096903,992.947,-10.314
3568,RICEMNB,1938.95504495504,-19.2387612387612,10268.888,27.312
2290,ROSSBURG,11657.964035964,1974.76723276723,13047.771,1964.622
2314,RUTZLAKE,13650.7742257742,-20.9340659340659,13417.363,-4.129
2354,SEDIVY,146.266733266733,-16.1358641358641,402.936,-13.051
2375,SHAGAWA,1808.2007992008,-21.1198801198801,1840.033,-17.656
2383,SILVERMN,122.652347652348,-16.3116883116883,807.664,-13.118
2394,SISEEBA,95.9360639360639,-33.1168831168831,675.899,-29.085
2581,SOLUM,118.964035964036,-16.4215784215784,543.6,-11.696
2584,SOSTANCH,117.908091908092,-16.5994005994006,703.356,-11.444
2585,SPECTACL,111.314685314685,-16.4115884115884,467.824,-11.99
2600,STCATHER,1555.95604395604,-16.3856143856144,3208.714,313.625
2605,STONE,125.283716283716,-16.2017982017982,1416.124,-10.471
2613,SUNFISH,123.818181818182,-16.3106893106893,1157.211,-11.619
2638,TERHELL,4817.31918081918,-11.0659340659341,9748.922,-6.495
2640,THOMPSON,98.2527472527473,-4.67132867132867,4740.865,0.074
2648,TOENJES,118.885114885115,-15.974025974026,759.949,-12.642
2881,TWINMN1,118.135864135864,-16.4375624375624,865.57,-12.492
2888,UPGRAVEN,11865.4005994006,-35.5334665334665,13260.595,12.597
3837,WEBERLK,95.4405594405594,3.06493506493507,2313.859,1.89
2948,WENTZEL,2117.38661338661,-31.5904095904096,2597.078,-33.805
2952,WHITLIL1,118.663336663337,-15.9190809190809,856.757,-11.352
2956,WILWRDPD,8734.53446553447,5900.64635364635,9059.782,5174.238
3029,WOLFCRK,20751.4605394605,10392.4805194805,20832.002,10376.808
3031,WOLSFELD,13795.4515484515,-25.5294705294705,13794.764,-29.143
10970,SOUHERON,116.012987012987,-14.1738261738262,224.249,-9.485
10971,OCHEDA,103.111888111888,-14.011988011988,155.395,-10.418
10973,BLOMFORD,115.565434565435,-31.3086913086913,905.083,-26.612
10974,FAWNANMN,108.634365634366,-31.5354645354645,590.694,-26.467
10975,FROVOLD,98.3566433566434,-32.1258741258741,361.366,-21.093
10976,GOOSEMN,112.894105894106,-29.1178821178821,889.96,-4.359
10977,OLSONMN,110.521478521479,-28.1238761238761,3461.16,-30.847
10983,RNDGROVE,123.451548451548,-29.5194805194805,1324.013,-19.526
12005,MNLYC2,110.473526473526,-21.1548451548452,1922.65,-7.722
12006,MONSON,130.865134865135,-31.5374625374625,1032.876,-24.81
12007,DEANS,120.911088911089,-30.4215784215784,1406.986,-2.099
12008,EMILY,130.4995004995,-30.1948051948052,623.741,-5.16
12009,PERCHMN,100.03996003996,-30.1108891108891,393.185,-27.699
12010,CHUBLAKE,117.133866133866,-30.7072927072927,833.98,-5.704
12011,MNDLLR,117.360639360639,-30.7632367632368,2128.903,-31.167
